"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000006062.13",112777.571354706,0.448189435982677,0.0480266275106149,9.33210302729704,1.03790720348637e-20,1.83410998972249e-20
"ENSG00000006071.12",291573.897486002,0.128183517870092,0.17652228040473,0.726160559314062,0.467740347427307,0.488507090457509
"ENSG00000006116.3",235.254879998078,1.03265184432727,0.30086154831425,3.43231579480095,0.000598450267389566,0.0007219314085342
"ENSG00000006118.14",119355.235905965,-1.91726315928754,0.0798016513551989,-24.0253569535017,1.5110310998901e-127,9.28204818503916e-127
"ENSG00000006125.16",710303.912934056,-0.971866628667722,0.0301365145641127,-32.2488065632197,3.6561372209572e-228,6.11752834586102e-227
"ENSG00000006128.11",3416.15659609106,-1.51157140796869,0.191483612080237,-7.89399882082493,2.92654932817707e-15,4.72859424783035e-15
"ENSG00000006194.9",141979.200505849,-0.00969405572995153,0.0258678799939899,-0.374752617230474,0.707844456272735,0.725069154875684
"ENSG00000006210.6",195055.726631243,-1.37416402404946,0.086179971682061,-15.945282845057,3.07245907538558e-57,8.74502764588393e-57
"ENSG00000006282.20",359322.155502315,0.65412982124278,0.0507924864314354,12.8784760739325,5.94987805089799e-38,1.33521674105169e-37
"ENSG00000006283.17",3222.30218427382,-0.776070237090751,0.135493552199868,-5.7277281796108,1.01784482223473e-08,1.41824440561557e-08
"ENSG00000006327.13",343932.588897299,-0.709368628743686,0.0884410253021342,-8.02080964484893,1.05050416438828e-15,1.71538021779858e-15
"ENSG00000006377.10",493.178599763919,-2.4776595719703,0.220785699220034,-11.2220111208429,3.17956218469644e-29,6.39591004859208e-29
"ENSG00000006432.15",76811.0180496701,0.823410557102478,0.0650846251206679,12.6513835729385,1.0992182098267e-36,2.43398317890198e-36
"ENSG00000006451.7",185599.267546114,-1.5068701603081,0.0417934590967464,-36.0551673126624,1.14455065969519e-284,3.44139705873764e-283
"ENSG00000006453.13",406478.051435905,-0.458094111624334,0.0817242646391991,-5.60536229535688,2.07819794497401e-08,2.87369072681572e-08
"ENSG00000006459.10",133368.007385642,0.283699068415195,0.0471417223034089,6.01800389449668,1.76580946788173e-09,2.50851583021636e-09
"ENSG00000006468.13",67627.7218246408,-2.7716854578711,0.0831221530337392,-33.3447264864046,8.68660432291289e-244,1.84775163230472e-242
"ENSG00000006530.15",99813.2921498399,0.463855707250924,0.0308068140074928,15.056919132829,3.10943358772281e-51,8.1860598533927e-51
"ENSG00000006534.15",187449.816945032,-2.29085485805751,0.0850563717123966,-26.9333715033559,8.9337241404304e-160,7.85185996430355e-159
"ENSG00000006555.10",98309.4738813612,-0.134708559639635,0.0602638025679097,-2.23531463166195,0.0253967001517628,0.0284884723441513
"ENSG00000006576.16",78124.1456279403,-0.872981418318603,0.0524181762653974,-16.6541738098371,2.82214556786698e-62,8.58232709193922e-62
"ENSG00000006606.8",3456.36715381641,-3.73965458198127,0.252902030522408,-14.7869693820032,1.77780210343317e-49,4.60455350494122e-49
"ENSG00000006607.13",183214.818972628,-0.331385066573968,0.0392873237135663,-8.43491068493265,3.31455836822064e-17,5.55063606135441e-17
"ENSG00000006611.15",168780.718284111,-3.2130020856923,0.0995522234428172,-32.2745386750488,1.5927309753158e-228,2.68748150645058e-227
"ENSG00000006625.17",107562.390255057,-0.587995090877646,0.0421035138635464,-13.9654636138752,2.53252082236265e-44,6.16031068651353e-44
"ENSG00000006634.7",25185.4560557698,-0.303931088621184,0.0428515477869783,-7.09265135840769,1.31566616966128e-12,2.01198815008621e-12
"ENSG00000006638.11",9273.49104725425,-0.950504472085182,0.068660227989425,-13.8435962116464,1.39071117604728e-43,3.34825646779836e-43
"ENSG00000006652.13",520654.485820847,2.7245522168684,0.0603578540358285,45.1399782247245,0,0
"ENSG00000006659.12",14.6357473055436,-0.357057512850494,0.88559927936382,-0.403181801488129,0.686814486462688,0.704249008042125
"ENSG00000006695.10",45005.4576524306,0.272518727392211,0.0326357280266379,8.35031861920701,6.80790647573184e-17,1.13295122748446e-16
"ENSG00000006704.10",113391.647281818,-0.621568509182154,0.0602160380441235,-10.3223082981098,5.58636968695701e-25,1.05079456153062e-24
"ENSG00000006712.14",225222.72315066,-0.670708138699155,0.0453654790250279,-14.784548804811,1.84288106774521e-49,4.77002031709585e-49
"ENSG00000006715.15",226799.990241984,-0.349066862548466,0.0293700708988079,-11.8851215494558,1.41429186638335e-32,2.96734164410651e-32
"ENSG00000006740.16",59899.1900555988,0.278218211107504,0.0725488052333139,3.83491099836539,0.000125609770092417,0.000154653162130411
"ENSG00000006744.18",222540.244292438,0.436586698216003,0.0309727169772996,14.0958475982583,4.02782582498318e-45,9.87570537958782e-45
"ENSG00000006747.14",50994.4480078256,-3.09516550468785,0.115490252080889,-26.8002316119287,3.21121101440779e-158,2.74393864243948e-157
"ENSG00000006756.15",417298.103651971,0.519411220797904,0.0560354152271418,9.26933830493535,1.87304270373141e-20,3.3011448974094e-20
"ENSG00000006757.11",59365.7310449755,0.238701727349643,0.0579792192630013,4.11702210522809,3.83799273802331e-05,4.81434534484166e-05
"ENSG00000006788.12",729.049809707734,-1.14581760543373,0.139688680347674,-8.20265180100406,2.35141532632778e-16,3.87925325494423e-16
"ENSG00000006831.9",343979.530355665,0.0609561317584296,0.0584729417211585,1.04246733556031,0.29719506197638,0.31466323877245
"ENSG00000006837.11",5276.92476249948,-0.187024245349865,0.054663726924933,-3.42135920601784,0.000623089771818864,0.000751201687519939
"ENSG00000007001.12",377.097474498051,-0.548980597836071,0.164313578626436,-3.34105435731618,0.000834608812376959,0.0010010799762134
"ENSG00000007038.10",19114.1429237715,-2.33342484524078,0.181971043602363,-12.8230557952929,1.21803701178509e-37,2.725758259725e-37
"ENSG00000007047.14",133854.862918551,-0.0470877853881458,0.0349783715093395,-1.34619718861334,0.178238931515946,0.191916393950529
"ENSG00000007062.11",246717.391631236,-1.3955650768398,0.105627061070375,-13.2121926208852,7.46187368368136e-40,1.71101105854597e-39
"ENSG00000007080.10",171460.287514367,-0.206058951801242,0.0504013496491275,-4.08836178466918,4.34430262288793e-05,5.43581545335695e-05
"ENSG00000007129.17",3967.11652973775,-2.26522925186253,0.108008110857672,-20.9727698584373,1.16292605542182e-97,5.26079332085052e-97
"ENSG00000007168.12",430606.547265798,-0.0436120967010815,0.0287917994652348,-1.51474022156002,0.129838204261126,0.140558467471641
"ENSG00000007171.16",3344.1965291298,-1.88698080454724,0.157955737345497,-11.9462631510487,6.79106787238173e-33,1.42858918577878e-32
"ENSG00000007174.17",5903.41512542948,0.262638872382903,0.118538952389914,2.21563348661119,0.0267166135402796,0.029918716759333
"ENSG00000007202.14",536911.921170102,-0.0225075198189272,0.0314284154171302,-0.716151912853342,0.473897551875706,0.494421160957722
"ENSG00000007216.14",9358.01839911642,-4.51395014017963,0.231131711322775,-19.5297742328222,6.1309867351466e-85,2.39431796424329e-84
"ENSG00000007237.18",135092.902196424,-1.65775047887674,0.0789809747948222,-20.9892380181844,8.22537984428317e-98,3.73787431787368e-97
